Codice Articolo;Descrizione;EAN13;UM;ID_Prodotto;ID_variante;Descr_web;pesotassabile;Prezzo;PrezzoNoIva;Iva;Dispnetta
11.SL739.2;SINPUR SMALTO LUCIDO COL.739 LT2,5;"8024060273923 ";NR;280020;118257;NULL;3.020000000;65.590000;65.590000;22;0.000000000
11.SL739.3;SINPUR SMALTO LUCIDO COL.739 ML750;"8024060273930 ";NR;280020;118259;NULL;0.920000000;21.570000;21.570000;22;1.000000000
11.SL739.4;SINPUR SMALTO LUCIDO COL.739 ML375;8024060273947;NR;280020;118258;NULL;0.500000000;12.710000;12.710000;22;10.000000000
11.SL742.2;SINPUR SMALTO LUCIDO COL.742 LT2,5;8024060274227;NR;280020;118260;NULL;3.170000000;65.590000;65.590000;22;0.000000000
11.SL742.3;SINPUR SMALTO LUCIDO COL.742 ML750;8024060274234;NR;280020;118262;NULL;0.960000000;21.570000;21.570000;22;37.000000000
11.SL742.4;SINPUR SMALTO LUCIDO COL.742 ML375;8024060274241;NR;280020;118261;NULL;0.510000000;12.710000;12.710000;22;63.000000000
11.SL743.2;SINPUR SMALTO LUCIDO COL.743 LT2,5;8024060274326;NR;280020;118263;NULL;3.100000000;65.590000;65.590000;22;4.000000000
11.SL743.3;SINPUR SMALTO LUCIDO COL.743 ML750;8024060274333;NR;280020;118265;NULL;0.940000000;21.570000;21.570000;22;113.000000000
11.SL743.4;SINPUR SMALTO LUCIDO COL.743 ML375;8024060274340;NR;280020;118264;NULL;0.500000000;12.710000;12.710000;22;59.000000000
11.SL744.2;SINPUR SMALTO LUCIDO COL.744 LT2,5;8024060274425;NR;280020;118266;NULL;3.150000000;65.590000;65.590000;22;6.000000000
11.SL744.3;SINPUR SMALTO LUCIDO COL.744 ML750;8024060244435;NR;280020;118268;NULL;0.960000000;21.570000;21.570000;22;1.000000000
11.SL744.4;SINPUR SMALTO LUCIDO COL.744 ML375;8024060274449;NR;280020;118267;NULL;0.510000000;12.710000;12.710000;22;25.000000000
11.SL745.2;SINPUR SMALTO LUCIDO COL.745 LT2,5;8024060274524;NR;280020;118269;NULL;3.220000000;65.590000;65.590000;22;8.000000000
11.SL745.3;SINPUR SMALTO LUCIDO COL.745 ML750;8024060274531;NR;280020;118271;NULL;0.980000000;21.570000;21.570000;22;62.000000000
11.SL745.4;SINPUR SMALTO LUCIDO COL.745 ML375;8024060274548;NR;280020;118270;NULL;0.520000000;12.710000;12.710000;22;39.000000000
11.SL749.2;SINPUR SMALTO LUCIDO COL.749 LT2,5;8024060274920;NR;280020;118272;NULL;3.170000000;65.590000;65.590000;22;26.000000000
11.SL749.3;SINPUR SMALTO LUCIDO COL.749 ML750;8024060274937;NR;280020;118274;NULL;0.960000000;21.570000;21.570000;22;138.000000000
11.SL749.4;SINPUR SMALTO LUCIDO COL.749 ML375;8024060274944;NR;280020;118273;NULL;0.510000000;12.710000;12.710000;22;8.000000000
11.SL751.2;SINPUR SMALTO LUCIDO COL.751 LT2,5;8024060275125;NR;280020;118275;NULL;3.370000000;65.590000;65.590000;22;6.000000000
11.SL751.3;SINPUR SMALTO LUCIDO COL.751 ML750;8024060275132;NR;280020;118277;NULL;1.020000000;21.570000;21.570000;22;47.000000000
11.SL751.4;SINPUR SMALTO LUCIDO COL.751 ML375;8024060275149;NR;280020;118276;NULL;0.540000000;12.710000;12.710000;22;47.000000000
11.SL752.2;SINPUR SMALTO LUCIDO COL.752 LT2,5;8024060275224;NR;280020;118278;NULL;3.570000000;65.590000;65.590000;22;10.000000000
11.SL752.3;SINPUR SMALTO LUCIDO COL.752 ML750;8024060275231;NR;280020;118280;NULL;1.080000000;21.570000;21.570000;22;52.000000000
11.SL752.4;SINPUR SMALTO LUCIDO COL.752 ML375;8024060275248;NR;280020;118279;NULL;0.570000000;12.710000;12.710000;22;26.000000000
11.SL753.2;SINPUR SMALTO LUCIDO COL.753 LT2,5;8024060275323;NR;280020;118281;NULL;3.320000000;65.590000;65.590000;22;2.000000000
11.SL753.3;SINPUR SMALTO LUCIDO COL.753 ML750;8024060275330;NR;280020;118283;NULL;1.010000000;21.570000;21.570000;22;27.000000000
11.SL753.4;SINPUR SMALTO LUCIDO COL.753 ML375;8024060275347;NR;280020;118282;NULL;0.540000000;12.710000;12.710000;22;13.000000000
11.SL754.2;SINPUR SMALTO LUCIDO COL.754 LT2,5;8024060275422;NR;280020;118284;NULL;3.100000000;65.590000;65.590000;22;2.000000000
11.SL754.3;SINPUR SMALTO LUCIDO COL.754 ML750;8024060275439;NR;280020;118286;NULL;0.940000000;21.570000;21.570000;22;57.000000000
11.SL754.4;SINPUR SMALTO LUCIDO COL.754 ML375;8024060275446;NR;280020;118285;NULL;0.500000000;12.710000;12.710000;22;37.000000000
11.SL760.2;SINPUR SMALTO LUCIDO COL.760 LT2,5;8024060276023;NR;280020;118287;NULL;3.220000000;65.590000;65.590000;22;-2.000000000
11.SL760.3;SINPUR SMALTO LUCIDO COL.760 ML750;8024060276030;NR;280020;118289;NULL;0.980000000;21.570000;21.570000;22;33.000000000
11.SL760.4;SINPUR SMALTO LUCIDO COL.760 ML375;8024060276047;NR;280020;118288;NULL;0.520000000;12.710000;12.710000;22;24.000000000
11.SL767.2;SINPUR SMALTO LUCIDO COL.767 LT2,5;"8024060276726      ";NR;280020;118290;NULL;3.070000000;65.590000;65.590000;22;3.000000000
11.SL767.3;SINPUR SMALTO LUCIDO COL.767 ML750;8024060276733;NR;280020;118292;NULL;0.930000000;21.570000;21.570000;22;81.000000000
11.SL767.4;SINPUR SMALTO LUCIDO COL.767 ML375;8024060276740;NR;280020;118291;NULL;0.500000000;12.710000;12.710000;22;48.000000000
11.SL774.2;SINPUR SMALTO LUCIDO COL.774 (BL) LT2,5;8024060277426;NR;280020;118293;NULL;2.940000000;65.590000;65.590000;22;2.000000000
11.SL774.3;SINPUR SMALTO LUCIDO COL.774 (BL) ML750;8024060277433;NR;280020;118295;NULL;0.890000000;21.570000;21.570000;22;61.000000000
11.SL774.4;SINPUR SMALTO LUCIDO COL.774 (BL) ML375;8024060277440;NR;280020;118294;NULL;0.480000000;12.710000;12.710000;22;6.000000000
11.SL778.2;SINPUR SMALTO LUCIDO COL.778 LT2,5;8024060277822;NR;280020;118296;NULL;3.150000000;65.590000;65.590000;22;0.000000000
11.SL778.3;SINPUR SMALTO LUCIDO COL.778 ML750;8024060277839;NR;280020;118298;NULL;0.960000000;21.570000;21.570000;22;15.000000000
11.SL778.4;SINPUR SMALTO LUCIDO COL.778 ML375;8024060277846;NR;280020;118297;NULL;0.510000000;12.710000;12.710000;22;22.000000000
11.SL790.2;SINPUR SMALTO LUCIDO COL.790 LT2,5;8024060279024;NR;280020;118299;NULL;3.100000000;65.590000;65.590000;22;0.000000000
11.SL790.3;SINPUR SMALTO LUCIDO COL.790 ML750;8024060279031;NR;280020;118301;NULL;0.940000000;21.570000;21.570000;22;60.000000000
11.SL790.4;SINPUR SMALTO LUCIDO COL.790 ML375;8024060279048;NR;280020;118300;NULL;0.500000000;12.710000;12.710000;22;24.000000000
11.SL793.2;SINPUR SMALTO LUCIDO COL.793 LT2,5;8024060279321;NR;280020;118302;NULL;3.200000000;65.590000;65.590000;22;4.000000000
11.SL793.3;SINPUR SMALTO LUCIDO COL.793 ML750;8024060279338;NR;280020;118304;NULL;0.970000000;21.570000;21.570000;22;14.000000000
11.SL793.4;SINPUR SMALTO LUCIDO COL.793 ML375;8024060279345;NR;280020;118303;NULL;0.520000000;12.710000;12.710000;22;42.000000000
11.SL795.2;SINPUR SMALTO LUCIDO COL.795 LT2,5;8024060279574;NR;280020;118305;NULL;3.320000000;65.590000;65.590000;22;8.000000000
11.SL795.3;SINPUR SMALTO LUCIDO COL.795 ML750;8024060279581;NR;280020;118307;NULL;1.010000000;21.570000;21.570000;22;36.000000000
11.SL795.4;SINPUR SMALTO LUCIDO COL.795 ML375;8024060279598;NR;280020;118306;NULL;0.540000000;12.710000;12.710000;22;50.000000000
11.SL796.2;SINPUR SMALTO LUCIDO COL.796 LT2,5;8024060279628;NR;280020;118308;NULL;2.900000000;65.590000;65.590000;22;12.000000000
11.SL796.3;SINPUR SMALTO LUCIDO COL.796 ML750;8024060279635;NR;280020;118310;NULL;0.880000000;21.570000;21.570000;22;-10.000000000
11.SL796.4;SINPUR SMALTO LUCIDO COL.796 ML375;8024060279642;NR;280020;118309;NULL;0.470000000;12.710000;12.710000;22;19.000000000
11.SL799.2;SINPUR SMALTO LUCIDO COL.799 NERO LT2,5;8024060279925;NR;280020;118311;NULL;2.970000000;65.590000;65.590000;22;19.000000000
11.SL799.3;SINPUR SMALTO LUCIDO COL.799 NERO ML750;8024060279932;NR;280020;118313;NULL;0.900000000;21.570000;21.570000;22;106.000000000
11.SL799.4;SINPUR SMALTO LUCIDO COL.799 NERO ML375;8024060279949;NR;280020;118312;NULL;0.480000000;12.710000;12.710000;22;52.000000000
11.SLA.2;SINPUR SMALTO LUCIDO BASE A LT2,26;8024060279123;NR;280020;118230;NULL;2.770000000;48.090000;48.090000;22;97.000000000
11.SLA.3;SINPUR SMALTO LUCIDO BASE A ML679;8024060279130;NR;280020;118232;NULL;0.850000000;15.850000;15.850000;22;174.000000000
11.SLA.4;SINPUR SMALTO LUCIDO BASE A ML340;8024060279147;NR;280020;118231;NULL;0.450000000;9.370000;9.370000;22;154.000000000
11.SLP.2;SINPUR SMALTO LUCIDO BASE P LT2,5;8024060279529;NR;280020;118233;NULL;3.350000000;63.690000;63.690000;22;44.000000000
11.SLP.3;SINPUR SMALTO LUCIDO BASE P ML750;8024060279536;NR;280020;118235;NULL;1.010000000;20.920000;20.920000;22;113.000000000
11.SLP.4;SINPUR SMALTO LUCIDO BASE P ML375;8024060279543;NR;280020;118234;NULL;0.540000000;12.360000;12.360000;22;48.000000000
11.SLT.2;SINPUR SMALTO LUCIDO BASE T LT2,42;8024060271820;NR;280020;118236;NULL;3.200000000;57.730000;57.730000;22;0.000000000
11.SLT.3;SINPUR SMALTO LUCIDO BASE T ML727;8024060271837;NR;280020;118238;NULL;0.980000000;19.010000;19.010000;22;75.000000000
11.SLT.4;SINPUR SMALTO LUCIDO BASE T ML364;8024060271844;NR;280020;118237;NULL;0.530000000;11.220000;11.220000;22;6.000000000
11.SMPG.2;SINPUR MULTI PRIMER GRIGIO CH. LT2,5;8024060275743;NR;280022;118208;NULL;3.960000000;62.590000;62.590000;22;14.000000000
11.SMPG.3;SINPUR MULTI PRIMER GRIGIO CH. ML750;8024060275736;NR;280022;118209;NULL;1.200000000;20.680000;20.680000;22;107.000000000
11.SPG.2;SINPUR SM.PAVIMENTI GRIGIO RAL7042 LT2,5;8024060281126;NR;280118;118222;NULL;3.200000000;61.810000;61.810000;22;62.000000000
11.SPG.3;SINPUR SM.PAVIMENTI GRIGIO RAL7042 ML750;8024060281133;NR;280118;118223;NULL;0.970000000;20.480000;20.480000;22;157.000000000
11.SPMA.2;SINPUR PRO METAL ARANCIO LT2,5;8024060011129;NR;280023;118213;NULL;4.320000000;48.630000;48.630000;22;39.000000000
11.SPMA.3;SINPUR PRO METAL ARANCIO ML500;8024060011136;NR;280023;118215;NULL;0.890000000;11.210000;11.210000;22;-41.000000000
11.SPMA.4;SINPUR PRO METAL ARANCIO ML250;8024060011143;NR;280023;118214;NULL;0.460000000;7.300000;7.300000;22;0.000000000
11.SPMB.2;SINPUR PRO METAL BIANCO (BASE P/T) LT2,5;8024060011228;NR;280023;118216;NULL;4.300000000;54.430000;54.430000;22;49.000000000
11.SPMB.3;SINPUR PRO METAL BIANCO (BASE P/T) ML500;8024060011235;NR;280023;118218;NULL;0.890000000;12.490000;12.490000;22;111.000000000
11.SPMG.2;SINPUR PRO METAL GRIGIO LT2,5;8024060011723;NR;280023;118219;NULL;4.320000000;48.630000;48.630000;22;36.000000000
11.SPMG.3;SINPUR PRO METAL GRIGIO ML500;8024060011730;NR;280023;118221;NULL;0.870000000;11.210000;11.210000;22;282.000000000
11.SPMG.4;SINPUR PRO METAL GRIGIO ML250;8024060011747;NR;280023;118220;NULL;0.460000000;7.300000;7.300000;22;108.000000000
11.SPO.2;SINPUR PITTURA OPACA BIANCO LT2,5;8024060971126;NR;280024;118210;NULL;4.570000000;44.910000;44.910000;22;2.000000000
11.SPO.3;SINPUR PITTURA OPACA BIANCO ML500;8024060971133;NR;280024;118212;NULL;0.940000000;10.340000;10.340000;22;-9.000000000
11.SPO.4;SINPUR PITTURA OPACA BIANCO ML250;8024060971140;NR;280024;118211;NULL;0.480000000;6.710000;6.710000;22;154.000000000
11.SPR.2;SINPUR SM.PAVIMENTI ROSSO OSSIDO LT2,5;8024060281225;NR;280118;118224;NULL;3.220000000;61.810000;61.810000;22;75.000000000
11.SPR.3;SINPUR SM.PAVIMENTI ROSSO OSSIDO ML750;8024060281232;NR;280118;118225;NULL;0.980000000;20.480000;20.480000;22;138.000000000
11.SS800.2;SINPUR SMALTO SATINATO 800 BIANCO LT2,5;8024060270021;NR;280021;118314;NULL;3.700000000;69.860000;69.860000;22;27.000000000
11.SS800.3;SINPUR SMALTO SATINATO 800 BIANCO ML750;8024060270038;NR;280021;118316;NULL;1.120000000;22.700000;22.700000;22;160.000000000
11.SS800.4;SINPUR SMALTO SATINATO 800 BIANCO ML375;8024060270045;NR;280021;118315;NULL;0.600000000;13.440000;13.440000;22;132.000000000
11.SS899.2;SINPUR SMALTO SATINATO 899 NERO LT2,5;8024060289924;NR;280021;118317;NULL;3.420000000;69.860000;69.860000;22;29.000000000
11.SS899.3;SINPUR SMALTO SATINATO 899 NERO ML750;8024060289931;NR;280021;118319;NULL;1.040000000;22.700000;22.700000;22;82.000000000
11.SS899.4;SINPUR SMALTO SATINATO 899 NERO ML375;8024060289948;NR;280021;118318;NULL;0.550000000;13.440000;13.440000;22;59.000000000
11.SSA.2;SINPUR SMALTO SATINATO BASE A LT2,26;8024060217125;NR;280021;118320;NULL;3.190000000;50.580000;50.580000;22;86.000000000
11.SSA.3;SINPUR SMALTO SATINATO BASE A ML679;8024060217132;NR;280021;118322;NULL;0.970000000;16.450000;16.450000;22;164.000000000
11.SSA.4;SINPUR SMALTO SATINATO BASE A ML340;8024060217149;NR;280021;118321;NULL;0.520000000;9.780000;9.780000;22;66.000000000
11.SSP.2;SINPUR SMALTO SATINATO BASE P LT2,5;8024060217521;NR;280021;118323;NULL;3.700000000;68.580000;68.580000;22;17.000000000
11.SSP.3;SINPUR SMALTO SATINATO BASE P ML750;8024060217538;NR;280021;118325;NULL;1.120000000;22.260000;22.260000;22;121.000000000
11.SSP.4;SINPUR SMALTO SATINATO BASE P ML375;8024060217545;NR;280021;118324;NULL;0.590000000;13.190000;13.190000;22;14.000000000
11.SST.2;SINPUR SMALTO SATINATO BASE T LT2,42;8024060217927;NR;280021;118326;NULL;3.560000000;62.660000;62.660000;22;25.000000000
11.SST.3;SINPUR SMALTO SATINATO BASE T ML727;8024060217934;NR;280021;118328;NULL;1.080000000;20.370000;20.370000;22;71.000000000
11.SST.4;SINPUR SMALTO SATINATO BASE T ML364;8024060217941;NR;280021;118327;NULL;0.570000000;12.110000;12.110000;22;65.000000000
12CFGM750;CENTURI SM.FERROMICACEO GRIGIOMIC 0,750L;8024060127509;NR;280027;117637;NULL;1.170000000;17.770000;17.770000;22;62.000000000
12CFGS750;CENTURI SM.FERROMICACEO ANTRACITE 0,750L;8024060005722;NR;280027;117636;NULL;1.170000000;17.770000;17.770000;22;22.000000000
14APO200;AQQUAVER PASTA OPACANTE INCOLORE ML200;8024060142007;NR;280004;117532;NULL;0.330000000;5.160000;5.160000;22;15.000000000
14APO800;AQQUAVER PASTA OPACANTE INCOLORE ML800;8024060148009;NR;280004;117533;NULL;1.090000000;12.440000;12.440000;22;1.000000000
15CN20;CATRAMINA NERO LT20;8024060004015;NR;280116;117621;NULL;20.440000000;55.720000;55.720000;22;15.000000000
15CN4;CATRAMINA NERO LT4;8024060004046;NR;280116;117622;NULL;4.180000000;13.180000;13.180000;22;56.000000000
15CN750;CATRAMINA NERO ML750;8024060004039;NR;280116;117623;NULL;0.810000000;3.610000;3.610000;22;9.000000000
15RPGC2_5;RALEX PRIMER GRIGIO CHIARO 2,5L;8024060007894;NR;280047;118114;NULL;4.290000000;34.080000;34.080000;22;52.000000000
15RPGC750;RALEX PRIMER GRIGIO CHIARO 0,750L;8024060007900;NR;280047;118113;NULL;1.300000000;11.750000;11.750000;22;229.000000000
15RPSB2_5;RALEX PITTURA SPARTITRAFFICO BIANCO 2,5L;8024060012409;NR;280143;171820;" ";4.300000000;44.550000;44.550000;22;121.000000000
15RPSB750;RALEX PITTURA SPARTITRAFF. BIANCO 750ML;8024060012416;NR;280143;171818;" ";1.350000000;16.550000;16.550000;22;62.000000000
15RPSG2_5;RALEX PITTURA SPARTITRAFFICO GIALLO 2,5L;8024060012423;NR;280143;171821;" ";4.300000000;47.630000;47.630000;22;42.000000000
15RPSG750;RALEX PITTURA SPARTITRAFF. GIALLO 750ML;8024060012430;NR;280143;171819;" ";1.350000000;17.700000;17.700000;22;48.000000000
15RSHTAL15;RALEX SMALTO HT ALLUMINIO 15L;8024060007542;NR;280048;118116;NULL;16.890000000;286.840000;286.840000;22;0.000000000
15RSHTAL2_5;RALEX SMALTO HT ALLUMINIO 2,5L;8024060007559;NR;280048;118117;NULL;2.860000000;54.810000;54.810000;22;42.000000000
15RSHTAL500;RALEX SMALTO HT ALLUMINIO 0,500L;8024060007825;NR;280048;118115;NULL;0.620000000;12.580000;12.580000;22;215.000000000
15RSHTNS500;RALEX SMALTO HT NERO SATINATO 0,500L;8024060007863;NR;280048;118118;NULL;0.620000000;17.110000;17.110000;22;66.000000000
15RSL10032_5;RALEX SMALTO LUCIDO 503-RAL 1003 2,5LGIALLO SEGNALE;8024060007597;NR;280045;118126;NULL;2.990000000;62.100000;62.100000;22;12.000000000
15RSL1003750;RALEX SMALTO LUCIDO 503-RAL 1003 0,750LGIALLO SEGNALE;8024060007603;NR;280045;118125;NULL;0.910000000;20.890000;20.890000;22;37.000000000
15RSL10132_5;RALEX SMALTO LUCIDO 523-RAL 1013 2,5LBIANCO PERLA;8024060007658;NR;280045;118138;NULL;3.240000000;54.950000;54.950000;22;11.000000000
15RSL1013750;RALEX SMALTO LUCIDO 523-RAL 1013 0,750LBIANCO PERLA;8024060007665;NR;280045;118137;NULL;0.980000000;18.510000;18.510000;22;46.000000000
15RSL20042_5;RALEX SMALTO LUCIDO 504-RAL 2004 2,5LARANCIO PURO;8024060007610;NR;280045;118128;NULL;3.020000000;62.100000;62.100000;22;0.000000000
15RSL2004750;RALEX SMALTO LUCIDO 504-RAL 2004 0,750LARANCIO PURO;8024060007627;NR;280045;118127;NULL;0.920000000;20.890000;20.890000;22;0.000000000
15RSL30002_5;RALEX SMALTO LUCIDO 596-RAL 3000 2,5LROSSO FUOCO;8024060007504;NR;280045;118146;NULL;2.980000000;62.100000;62.100000;22;14.000000000
15RSL3000750;RALEX SMALTO LUCIDO 596-RAL 3000 0,750LROSSO FUOCO;8024060007511;NR;280045;118145;NULL;0.910000000;20.890000;20.890000;22;94.000000000
15RSL50122_5;RALEX SMALTO LUCIDO 545-RAL 5012 2,5LBLU LUCE;8024060007719;NR;280045;118142;NULL;3.120000000;54.950000;54.950000;22;4.000000000
15RSL5012750;RALEX SMALTO LUCIDO 545-RAL 5012 0,750LBLU LUCE;8024060007726;NR;280045;118141;NULL;0.950000000;18.510000;18.510000;22;56.000000000
15RSL5022_5;RALEX SMALTO LUCIDO 502 2,5LGIALLO ECOLOGICO CATERPILLAR;8024060007573;NR;280045;118124;NULL;3.120000000;54.950000;54.950000;22;10.000000000
15RSL502750;RALEX SMALTO LUCIDO 502 0,750LGIALLO ECOLOGICO CATERPILLAR;8024060007580;NR;280045;118123;NULL;0.950000000;18.510000;18.510000;22;0.000000000
15RSL5052_5;RALEX SMALTO LUCIDO 505 2,5LROSSO CHASSIS IC 105;8024060007481;NR;280045;118130;NULL;3.060000000;54.950000;54.950000;22;12.000000000
15RSL505750;RALEX SMALTO LUCIDO 505 0,750LROSSO CHASSIS IC 105;8024060007498;NR;280045;118129;NULL;0.930000000;18.510000;18.510000;22;10.000000000
15RSL5502_5;RALEX SMALTO LUCIDO 550 2,5LGRIGIO FIAT F650;8024060007467;NR;280045;118144;NULL;3.140000000;54.950000;54.950000;22;10.000000000
15RSL550750;RALEX SMALTO LUCIDO 550 0,750LGRIGIO FIAT F650;8024060007474;NR;280045;118143;NULL;0.960000000;18.510000;18.510000;22;77.000000000
15RSL60052_5;RALEX SMALTO LUCIDO 599-RAL 6005 2,5LVERDE MUSCHIO;8024060007528;NR;280045;118148;NULL;2.990000000;54.950000;54.950000;22;10.000000000
15RSL6005750;RALEX SMALTO LUCIDO 599-RAL 6005 0,750LVERDE MUSCHIO;8024060007535;NR;280045;118147;NULL;0.910000000;18.510000;18.510000;22;86.000000000
15RSL60112_5;RALEX SMALTO LUCIDO 511-RAL 6011 2,5LVERDE RESEDA;8024060007443;NR;280045;118134;NULL;3.070000000;54.950000;54.950000;22;18.000000000
15RSL6011750;RALEX SMALTO LUCIDO 511-RAL 6011 0,750LVERDE RESEDA;8024060007450;NR;280045;118133;NULL;0.930000000;18.510000;18.510000;22;46.000000000
15RSL70352_5;RALEX SMALTO LUCIDO 535-RAL 7035 2,5LGRIGIO LUCE;8024060007696;NR;280045;118140;NULL;3.170000000;54.950000;54.950000;22;8.000000000
15RSL7035750;RALEX SMALTO LUCIDO 535-RAL 7035 0,750LGRIGIO LUCE;8024060007702;NR;280045;118139;NULL;0.960000000;18.510000;18.510000;22;19.000000000
15RSL80172_5;RALEX SMALTO LUCIDO 517-RAL 8017 2,5LMARRONE CIOCCOLATA;8024060007672;NR;280045;118136;NULL;3.080000000;54.950000;54.950000;22;6.000000000
15RSL8017750;RALEX SMALTO LUCIDO 517-RAL 8017 0,750LMARRONE CIOCCOLATA;8024060007689;NR;280045;118135;NULL;0.910000000;18.510000;18.510000;22;23.000000000
15RSL90052_5;RALEX SMALTO LUCIDO 501-RAL 9005 2,5LNERO INTENSO;8024060007795;NR;280045;118122;NULL;2.970000000;54.950000;54.950000;22;32.000000000
15RSL9005750;RALEX SMALTO LUCIDO 501-RAL 9005 0,750LNERO INTENSO;8024060007801;NR;280045;118121;NULL;0.900000000;18.510000;18.510000;22;-2.000000000
15RSL90062_5;RALEX SMALTO LUCIDO 506-RAL 9006 2,5LALLUMINIO RUOTE;8024060007634;NR;280045;118132;NULL;2.790000000;54.950000;54.950000;22;22.000000000
15RSL9006750;RALEX SMALTO LUCIDO 506-RAL 9006 0,750LALLUMINIO RUOTE;8024060007641;NR;280045;118131;NULL;0.850000000;18.510000;18.510000;22;147.000000000
15RSLA2_5;RALEX SMALTO LUCIDO BASE A 2,26L;8024060007429;NR;280045;118949;NULL;2.660000000;40.890000;40.890000;22;85.000000000
15RSLA750;RALEX SMALTO LUCIDO BASE A 0,679L;8024060007436;NR;280045;118948;NULL;0.810000000;13.780000;13.780000;22;78.000000000
15RSLPT2_5;RALEX SMALTO LUCIDO 500 B.CO P-T 2,5L;8024060010818;NR;280045;171739;NULL;3.500000000;54.950000;54.950000;22;-2.000000000
15RSLPT750;RALEX SMALTO LUCIDO 500 B.CO P-T 0,750L;8024060010825;NR;280045;170947;NULL;1.000000000;18.510000;18.510000;22;73.000000000
15RSO5132_5;RALEX SMALTO OPACO 513-NERO 2,5L;8024060007849;NR;280046;149804;NULL;3.170000000;56.020000;56.020000;22;19.000000000
15RSO513750;RALEX SMALTO OPACO 513-NERO 0,750L;8024060007856;NR;280046;149803;NULL;0.960000000;18.870000;18.870000;22;76.000000000
15RSOA2_5;RALEX SMALTO OPACO BASE A 2,26L;8024060010856;NR;280046;149808;NULL;2.970000000;41.700000;41.700000;22;15.000000000
15RSOA750;RALEX SMALTO OPACO BASE A 0,679L;8024060010863;NR;280046;149807;NULL;0.900000000;14.040000;14.040000;22;52.000000000
15RSOPT2_5;RALEX SMALTO OPACO 510 B.CO P-T 2,5L;8024060010832;NR;280046;170674;NULL;3.500000000;56.020000;56.020000;22;30.000000000
15RSOPT750;RALEX SMALTO OPACO 510 B.CO P-T 0,750L;8024060010849;NR;280046;170673;NULL;1.000000000;18.870000;18.870000;22;151.000000000
20IC10250;I-COLOR 10 VERDE BOSCO ML250;8024060201025;NR;280130;117928;NULL;0.350000000;22.520000;22.520000;22;5.000000000
20IC1040;I-COLOR 10 VERDE BOSCO ML40;8024060201049;NR;280130;117929;NULL;0.060000000;3.710000;3.710000;22;205.000000000
20IC110250;I-COLOR 110 VERDE PRATO ML250;8024060202503;NR;280130;117930;NULL;0.350000000;29.180000;29.180000;22;11.000000000
20IC11040;I-COLOR 110 VERDE PRATO ML40;8024060201100;NR;280130;117931;NULL;0.060000000;3.710000;3.710000;22;144.000000000
20IC120250;I-COLOR 120 GIALLO OSSIDO ML250;8024060201254;NR;280130;117932;NULL;0.350000000;15.520000;15.520000;22;6.000000000
20IC12040;I-COLOR 120 GIALLO OSSIDO ML40;8024060201209;NR;280130;117933;NULL;0.060000000;3.710000;3.710000;22;407.000000000
20IC130250;I-COLOR 130 BLU ML250;8024060201322;NR;280130;117934;NULL;0.350000000;19.310000;19.310000;22;10.000000000
20IC13040;I-COLOR 130 BLU ML40;8024060201308;NR;280130;117935;NULL;0.060000000;3.710000;3.710000;22;348.000000000
20IC140250;I-COLOR 140 GIALLO CROMO ML250;8024060201773;NR;280130;117936;NULL;0.350000000;16.930000;16.930000;22;8.000000000
20IC14040;I-COLOR 140 GIALLO CROMO ML40;8024060201407;NR;280130;117937;NULL;0.060000000;3.710000;3.710000;22;348.000000000
20IC20250;I-COLOR 20 ROSSO VIVO ML250;8024060202022;NR;280130;117938;NULL;0.350000000;25.180000;25.180000;22;20.000000000
20IC2040;I-COLOR 20 ROSSO VIVO ML40;8024060202046;NR;280130;117939;NULL;0.060000000;3.710000;3.710000;22;440.000000000
20IC220250;I-COLOR 220 ROSSO OSSIDO ML250;8024060202220;NR;280130;117940;NULL;0.350000000;17.580000;17.580000;22;12.000000000
20IC22040;I-COLOR 220 ROSSO OSSIDO ML40;8024060202206;NR;280130;117941;NULL;0.060000000;3.710000;3.710000;22;216.000000000
20IC30250;I-COLOR 30 NERO OSSIDO ML250;8024060203029;NR;280130;117942;NULL;0.350000000;14.680000;14.680000;22;20.000000000
